player_id,player_name,date_of_birth,nationality,import_status,source_label,source_url,verified_at,notes
1015271,Georgie Horjus,,,,,,,
80010,Geva Mentor,,,,,,,
995700,Gia Abernethy,,,,,,,
80477,Gina Crampton,,,,,,,
80055,Grace Kara,,,,,,,
1001705,Grace Kukutai,,,,,,,
1014724,Grace Nweke,,,,,,,
1030765,Grace Whyte,,,,,,,
993463,Gretel Bueta,,,,,,,
80104,Halana Leith,,,,,,,
80160,Hannah Broederlow,,,,,,,
1022297,Hannah Mundy,,,,,,,
999806,Hannah Petty,,,,,,,
80221,Hannah Poff,,,,,,,
80035,Hayley Crofts,,,,,,,
80223,Hayley Saunders,,,,,,,
80027,Hayley Stockman,,,,,,,
999128,Helen Housby,,,,,,,
80708,Holly Fowler,,,,,,,
1034275,Hope White,,,,,,,
1019380,Hulita Veve,,,,,,,
1033807,Hulita Veve,,,,,,,
1016601,Imogen Allison,,,,,,,
1009721,Ine-Mari Venter,,,,,,,
993360,Ingrid Colyer,,,,,,,
80129,Ingrid Dick,,,,,,,
80111,Irene van Dyk,,,,,,,
1029985,Isabelle Shearer,,,,,,,
80590,Isarena Chan,,,,,,,
80571,Jacinta Messer,,,,,,,
1001716,Jacqui Newton,,,,,,,
80297,Jacqui Russell,,,,,,,
1025021,Jada Gafa,,,,,,,
80146,Jade Clarke,,,,,,,
80056,Jade Topia,,,,,,,
1003470,Jamie Hume,,,,,,,
80701,Jamie-Lee Price,,,,,,,
80030,Jamilah Gupwell,,,,,,,
80168,Jane Altschwager,,,,,,,
1001710,Jane Cook,,,,,,,
80225,Jane Watson,,,,,,,
80087,Janelle Lawson,,,,,,,
80165,Jasmine Keene,,,,,,,
1022763,Jemma Donoghue,,,,,,,
1007220,Jemma Mi Mi,,,,,,,
80183,Jenny Ferguson,,,,,,,
80086,Jenny O'Connor,,,,,,,
80089,Jenny-May Coffin,,,,,,,
998408,Jess Anstiss,,,,,,,
80580,Jess Bourke,,,,,,,
80428,Jess Maclennan,,,,,,,
1007307,Jessica Eales,,,,,,,
1034271,Jessica Laga'aia,,,,,,,
80161,Jessica Mansell,,,,,,,
1034435,Jessica Milne,,,,,,,
80091,Jessica Tuki,,,,,,,
1029535,Jessie Grenvold,,,,,,,
80229,Jessie Taane,,,,,,,
80826,Jhaniele Fowler-Nembhard,,,,,,,
80150,Jo Harten,,,,,,,
80025,Jo McCaw,,,,,,,
80314,Jo Trip,,,,,,,
80577,Jo Weston,,,,,,,
80084,Joanne Morgan,,,,,,,
80173,Joanne Sutton,,,,,,,
80019,Jodi Brown,,,,,,,
80108,Jodi Tod-Elliott,,,,,,,
1011747,Jodi-Ann Ward,,,,,,,
80044,Johannah Curran,,,,,,,
80109,Joline Henry,,,,,,,
1022296,Jordan Cransberg,,,,,,,
80133,Josie Janz-Dawson,,,,,,,
80092,Juliana Naoupu,,,,,,,
80049,Julie Corletto,,,,,,,
80017,Julie Seymour,,,,,,,
1001920,Kadie-Ann Dehaney,,,,,,,
80039,Kahurangi Waititi,,,,,,,
1021073,Kaitlyn Black,,,,,,,
993702,Kaitlyn Bryce,,,,,,,
1001872,Kalifa McCollin,,,,,,,
80294,Kara Richards,,,,,,,
80128,Karen Atkinson,,,,,,,
998411,Karin Burger,,,,,,,
80559,Karla Pretorius,,,,,,,
80570,Karyn Bailey,,,,,,,
80446,Kasey Evering,,,,,,,
80176,Kasey Stanaway,,,,,,,
80403,Kataraina Cooper,,,,,,,
80003,Kate Beveridge,,,,,,,
80808,Kate Burley,,,,,,,
1001701,Kate Eddy,,,,,,,
1023967,Kate Grant,,,,,,,
1006758,Kate Heffernan,,,,,,,
991901,Kate Moloney,,,,,,,
80440,Kate Walsh,,,,,,,
1003786,Kate Wells,,,,,,,
80479,Katherine Levien,,,,,,,
80169,Kathleen Knott,,,,,,,
80172,Katie King,,,,,,,
80082,Katie Walker,,,,,,,
80099,Katrina Rore,,,,,,,
1032618,Kayla Graham,,,,,,,
80304,Kayla Johnson,,,,,,,
80379,Kayla McAlister,,,,,,,
995218,Kaylia Stanton,,,,,,,
80077,Keirra Trompf,,,,,,,
1019170,Kelea Iongi,,,,,,,
1014125,Kelly Altmann,,,,,,,
993041,Kelly Jackson,,,,,,,
1013431,Kelly Singleton,,,,,,,
80575,Kelsey Browne,,,,,,,
1004500,Kelsie Rainbow,,,,,,,
80329,Kendall Corkery,,,,,,,
80494,Kendra Falefitu,,,,,,,
80107,Keshia Grant,,,,,,,
80572,Khao Watts,,,,,,,
1001708,Kiera Austin,,,,,,,
80422,Kiley Hikawai,,,,,,,
1007219,Kim Brown,,,,,,,
80069,Kim Green,,,,,,,
80833,Kim Ravaillion,,,,,,,
80163,Kimberley Smith,,,,,,,
80298,Kimberly Borger,,,,,,,
1001583,Kimiora Poi,,,,,,,
80114,Kirby Bentley,,,,,,,
80240,Kirby Heath,,,,,,,
80011,Kirby Mutton,,,,,,,
1015214,Kirsten Dickson,,,,,,,
80008,Kristen Hughes,,,,,,,
1004463,Kristen Oxenford,,,,,,,
993358,Kristiana Manu'a,,,,,,,
999823,Kristina Brice,,,,,,,
80313,Kristy Guthrie,,,,,,,
1004472,Lara Dunkley,,,,,,,
80306,Lara Welham,,,,,,,
80166,Larrissa Harrison,,,,,,,
80125,Larrissa Willcox,,,,,,,
1019205,Latanya Wilson,,,,,,,
1013433,Latika Tombs,,,,,,,
991903,Laura Clemesha,,,,,,,
80080,Laura Geitz,,,,,,,
80105,Laura Langman,,,,,,,
991898,Laura Packard,,,,,,,
80296,Laura Scherian,,,,,,,
80139,Laura von Bertouch,,,,,,,
80034,Lauren Burgess,,,,,,,
1029533,Lauren Frew,,,,,,,
80081,Lauren Nourse,,,,,,,
1001803,Lauren Parkinson,,,,,,,
80245,Lavinia Lavea,,,,,,,
80814,Layla Guscoth,,,,,,,
80074,Leah Shoard,,,,,,,
80057,Leana de Bruin,,,,,,,
1029514,Leesa Mi Mi,,,,,,,
80576,Leigh Waddington,,,,,,,
1021095,Leilani Rohweder,,,,,,,
1001865,Lenize Potgieter,,,,,,,
80094,Liana Leota,,,,,,,
1027549,Lili Gorman-Brown,,,,,,,
1034295,Lily Graham,,,,,,,
1029504,Lily Gribble,,,,,,,
80454,Lindal Rohde,,,,,,,
80578,Lisa Millman,,,,,,,
994224,Liz Watson,,,,,,,
80247,Louise Thayer,,,,,,,
1022294,Lucy Austin,,,,,,,
1015274,Macy Gardner,,,,,,,
1029515,Maddi Ridley,,,,,,,
995217,Maddie Hay,,,,,,,
1015543,Maddie Hinchliffe,,,,,,,
1006791,Maddy Gordon,,,,,,,
998401,Maddy McAuliffe,,,,,,,
80439,Maddy Proud,,,,,,,
1003784,Maddy Turner,,,,,,,
80041,Madi Browne,,,,,,,
1027543,Maggie Caris,,,,,,,
994225,Maggie Lind,,,,,,,
1000831,Mahalia Cassidy,,,,,,,
80710,Maia Wilson,,,,,,,
1016033,Maisie Nankivell,,,,,,,
991906,Malia Vaka,,,,,,,
80353,Malysha Kelly,,,,,,,
80005,Mandy Edwards,,,,,,,
80018,Maree Bowden,,,,,,,
80100,Maria Folau,,,,,,,
1001916,Maria Lutua,,,,,,,
1016559,Mary Cholhok,,,,,,,
1007301,Matilda Garrett,,,,,,,
1013638,Matilda McDonell,,,,,,,
1013629,Matisse Letherbarrow,,,,,,,
80079,Meegan Rooney,,,,,,,
1003472,Megan Craig,,,,,,,
80088,Megan Dehn,,,,,,,
80090,Megan Hutton,,,,,,,
1013050,Melissa Bragg,,,,,,,
80013,Melissa Rowland,,,,,,,
80471,Melissa Tallent,,,,,,,
80702,Meretini Fuimaono,,,,,,,
1040372,Mia Lavis,,,,,,,
1021092,Mia Stower,,,,,,,
80474,Micaela Wilson,,,,,,,
1001698,Michaela Sokolich-Beatson,,,,,,,
1007303,Mikaela Vaughan,,,,,,,
80006,Mo'onia Gerrard,,,,,,,
1004473,Molly Jovic,,,,,,,
1022295,Molly Watson,,,,,,,
1034274,Monika 'Otai,,,,,,,
1028099,Montana Holmes,,,,,,,
80540,Mwai Kumwenda,,,,,,,
80700,Nadia Loveday,,,,,,,
80007,Nadia Mapunda,,,,,,,
80033,Nardia Roselli,,,,,,,
1001846,Nat Haythornthwaite,,,,,,,
80009,Natalie Butler,,,,,,,
1028095,Natalie Sligar,,,,,,,
80014,Natalie von Bertouch,,,,,,,
80043,Natasha Chokljat,,,,,,,
80036,Neesha Wieser,,,,,,,
80170,Ngarama Milner-Olsen,,,,,,,
80480,Ngawai Hawera,,,,,,,
80472,Nicola Gray,,,,,,,
80526,Nicola Mackle,,,,,,,
80102,Nicola Pettit,,,,,,,
1040362,Nicole Barge,,,,,,,
1013674,Nicole Styles,,,,,,,
80135,Nikala Smith,,,,,,,
1015270,Nyah Allen,,,,,,,
80514,Olivia Bates,,,,,,,
80646,Olivia Coughlan,,,,,,,
1004510,Olivia Lewis,,,,,,,
1028417,Olivia Wilkinson,,,,,,,
80574,Paige Hadley,,,,,,,
80147,Pamela Cookey,,,,,,,
80058,Paula Griffin,,,,,,,
1014128,Peace Proscovia,,,,,,,
80184,Peta Scholz,,,,,,,
80083,Peta Stephens,,,,,,,
80581,Peta Toeava,,,,,,,
80021,Phillipa Finch,,,,,,,
80582,Phoenix Karaka,,,,,,,
999135,Phumza Maweni,,,,,,,
80453,Portia Woodman,,,,,,,
80110,Rachel Beale,,,,,,,
80137,Rachel Dunn,,,,,,,
80059,Rachel Rasmussen,,,,,,,
1013077,Rahni Samason,,,,,,,
80060,Rawinia Everitt,,,,,,,
1022298,Reilley Batcheldor,,,,,,,
1029513,Remi Kamo,,,,,,,
80045,Renae Ingles,,,,,,,
1030821,Rolene Streukter,,,,,,,
80078,Romelda Aiken-George,,,,,,,
1016035,Ruby Bakewell-Doran,,,,,,,
1019167,Ruby Barkmeyer,,,,,,,
1005495,Rudi Ellis,,,,,,,
1027555,Ruth Aryang,,,,,,,
1015273,Sacha McDonald,,,,,,,
991899,Sam Poolman,,,,,,,
1001944,Sam Wallace-Joseph,,,,,,,
994117,Sam Winders,,,,,,,
1001712,Samantha Gooden,,,,,,,
80162,Samantha May,,,,,,,
80506,Samon Nathan,,,,,,,
1039161,Sanmarie Visser,,,,,,,
80451,Sarah East,,,,,,,
80300,Sarah Ebbott,,,,,,,
998404,Sarah Klau,,,,,,,
80178,Sarah Wall,,,,,,,
1035513,Sasha Flegler,,,,,,,
1007298,Sasha Glasgow,,,,,,,
80065,Selina Gilsenan,,,,,,,
80535,Serena Guthrie,,,,,,,
1009731,Shadine Van Der Merwe,,,,,,,
80152,Shae Brown,,,,,,,
80830,Shamera Sterling-Humphrey,,,,,,,
995108,Shanice Beckford,,,,,,,
80452,Shannon Eagland,,,,,,,
80424,Shannon Saunders,,,,,,,
80050,Sharelle McMahon,,,,,,,
1007302,Sharni Lambden,,,,,,,
80048,Sharni Layton,,,,,,,
80015,Sheree Wingard,,,,,,,
80476,Sheridan Bignall,,,,,,,
80061,Sheryl Scanlan,,,,,,,
1010545,Shimona Nelson,,,,,,,
1014129,Sienna Allen,,,,,,,
1022761,Sloan Burton,,,,,,,
80038,Sonia Mkoloma,,,,,,,
80282,Sophia Thompson,,,,,,,
1029529,Sophie Casey,,,,,,,
1007304,Sophie Craig,,,,,,,
80138,Sophie Croft,,,,,,,
1019169,Sophie Dwyer,,,,,,,
1025018,Sophie Fawns,,,,,,,
1001711,Sophie Garbin,,,,,,,
80534,Stacey Francis-Bayman,,,,,,,
80122,Stacey Marinkovich,,,,,,,
80432,Stacey Peeters,,,,,,,
80475,Steph Fretwell,,,,,,,
80062,Stephanie Bond,,,,,,,
80346,Stephanie Puopolo,,,,,,,
80478,Storm Purvis,,,,,,,
80305,Sulu Fitzpatrick,,,,,,,
1014130,Sunday Aryang,,,,,,,
80131,Susan Fuhrmann,,,,,,,
80072,Susan Pettitt,,,,,,,
80031,Susan Tagicakibau,,,,,,,
80085,Tamsin Greenway,,,,,,,
80448,Tania Dalton,,,,,,,
80286,Tanya Lund,,,,,,,
1006231,Tara Hinchliffe,,,,,,,
1040373,Tara Watson,,,,,,,
1009742,Tayla Fraser,,,,,,,
1001713,Tayla Honey,,,,,,,
1020223,Tayla Williams,,,,,,,
996140,Taylah Davies,,,,,,,
80167,Te Amo Amaru-Tibble,,,,,,,
80098,Te Huinga Reo Selby-Rickit,,,,,,,
80287,Te Paea Selby-Rickit,,,,,,,
80293,Tegan Philip,,,,,,,
1007299,Teigan O'Shannassy,,,,,,,
80604,Temalisi Fakahokotau,,,,,,,
80063,Temepara Bailey,,,,,,,
80493,Tera-Maria Amani,,,,,,,
80071,Tiffany Lincoln,,,,,,,
1007306,Tippah Dwan,,,,,,,
1004484,Toni Anderson,,,,,,,
80134,Tracey Pemberton,,,,,,,
1021262,Tyler Orr,,,,,,,
1029500,Uneeq Palavi,,,,,,,
80075,Vanessa Ware,,,,,,,
80473,Verity Simmons,,,,,,,
80026,Victoria Smith,,,,,,,
80136,Vilimaina Davu,,,,,,,
80095,Wendy Frew,,,,,,,
80047,Wendy Jacobsen,,,,,,,
80776,Whitney Souness,,,,,,,
1034300,Zara Walters,,,,,,,
1026857,Zoe Cransberg,,,,,,,
1026855,Zoe Davies,,,,,,,
80524,Zoe Walker,,,,,,,
